t,dt,rad,colat,lat,lon,D,dD,I,dI,F,dF,UID,FID,type
570,10.0,6371.2,55.427,34.573,135.4831,-12.300000000000011,1.438192492986252,53.3,0.8594999999999999,,,10586,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
570,141.0,6371.2,70.46000000000001,19.54,204.66,-1.0,0.9425824002001759,17.2,0.9004285714285715,,,12670,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
572,37.0,6371.2,54.15,35.85,251.26,5.6,1.4345766435737788,59.1,0.7367142857142857,,,8533,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
575,150.0,6371.2,70.3,19.7,261.2,3.0,0.3164391025269843,39.1,0.24557142857142855,,,3884,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
575,150.0,6371.2,70.3,19.7,261.2,2.2,0.48514561171831144,40.6,0.3683571428571428,,,3885,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
575,150.0,6371.2,70.3,19.7,261.2,1.0,0.5342845548481397,40.0,0.40928571428571425,,,3886,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
575,125.0,6371.2,49.4,40.6,356.8,7.4,2.661952289955278,64.5,1.146,,,8750,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
575,150.0,6371.2,70.3,19.7,261.2,2.4,0.865074531158364,40.8,0.6548571428571428,,,3887,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
575,125.0,6371.2,49.4,40.6,356.8,7.3,1.7672989352565007,60.9,0.8594999999999999,,,8751,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
575,150.0,6371.2,70.3,19.7,261.2,5.4,2.0245723076688362,43.3,1.4734285714285713,,,3888,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
575,150.0,6371.2,70.3,19.7,261.2,2.4,1.6707480718988816,42.7,1.2278571428571428,,,3889,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
575,150.0,6371.2,70.3,19.7,261.2,2.1,1.683714638008639,41.1,1.2687857142857142,,,3890,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
575,150.0,6371.2,70.3,19.7,261.2,3.9,1.7683292482644342,40.2,1.350642857142857,,,3891,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
575,75.0,6371.2,56.81,33.19,248.08,,,,,50.7,2.8,596,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
575,175.0,6371.2,41.08,48.92,2.65,9.47,0.908027761172719,69.14,0.3233357142857143,,,13926,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
575,175.0,6371.2,41.08,48.92,2.65,1.95,0.6730735930515725,69.72,0.2332928571428571,,,13930,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
575,30.0,6371.2,70.3055,19.6945,261.1576,-8.600000000000023,4.51101979412698,42.7,3.3152142857142852,,,11905,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
575,25.0,6371.2,42.1,47.9,1.9,,,,,76.9,1.4,11139,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
575,25.0,6371.2,42.1,47.9,1.9,,,,,77.1,1.9,11140,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
575,25.0,6371.2,42.1,47.9,1.9,,,,,78.7,1.2,11141,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
575,25.0,6371.2,50.7,39.3,22.8,,,,,58.1,0.7,11167,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
575,25.0,6371.2,46.8,43.2,22.6,,4.079417505480966,61.08,1.9727571428571429,,,9468,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
578,57.0,6371.2,105.205,-15.205,303.189,9.1,2.1813630209976025,-32.4,1.8417857142857141,,,12114,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
580,40.0,6371.2,55.53,34.47,135.5,-10.899999999999977,1.43553825174068,57.2,0.7776428571428571,,,4871,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
580,40.0,6371.2,55.53,34.47,135.5,-13.199999999999989,2.5432820007649912,52.3,1.5552857142857142,,,4872,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
580,20.0,6371.2,53.68,36.32,136.37,-22.899999999999977,1.1363990212462567,57.3,0.6139285714285714,,,4877,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
580,20.0,6371.2,53.68,36.32,136.37,-22.80000000000001,1.413474524312994,62.4,0.6548571428571428,,,4878,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
580,20.0,6371.2,46.7,43.3,27.6,7.8,3.7393702841486824,62.42,1.7312785714285714,68.04,3.9,9497,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
580,10.0,6371.2,55.427,34.573,135.4831,-20.100000000000023,1.7475800797370806,55.8,0.9822857142857142,,,10564,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
580,30.0,6371.2,47.7,42.3,41.7,,,,,64.0,12.8,1624,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
585,15.0,6371.2,55.8,34.2,135.2,,,,,63.2,3.5,487,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
587,37.0,6371.2,51.3,38.7,26.8,,,,,57.1,0.7,11168,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
588,157.0,6371.2,70.27,19.73,204.935,-2.6999999999999886,2.615640153807133,22.6,2.4147857142857143,71.22,8.25,568,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
588,157.0,6371.2,70.27,19.73,204.94,-0.2,1.198736956420521,22.8,1.1050714285714285,,,12669,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
588,52.0,6371.2,70.3637,19.6363,204.9506,,,,,44.2,2.5,12158,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
588,157.0,6371.2,70.364,19.636,-155.049,,,,,42.9,3.9,12183,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
588,157.0,6371.2,70.3801,19.6199,-155.107,,,,,52.1,3.5,12505,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
590,95.0,6371.2,54.25,35.75,139.42,-1.5,2.850491395673371,41.7,2.128285714285714,68.4,5.7,819,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
590,10.0,6371.2,55.427,34.573,135.4831,-6.300000000000011,2.404738187152064,57.0,1.3097142857142856,,,10565,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
590,10.0,6371.2,55.3569,34.6431,134.9972,-22.19999999999999,0.8584856880851978,51.7,0.5320714285714285,,,10625,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
591,50.0,6371.2,55.62,34.38,247.79,7.6,3.515964071120496,63.0,1.5962142857142856,,,8656,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
593,22.0,6371.2,47.3,42.7,23.3,5.8,1.4968512983661197,58.7,0.7776428571428571,72.68,2.9,9626,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
595,15.0,6371.2,53.32,36.68,250.95,2.5,1.8277428188615776,59.0,0.9413571428571427,,,4640,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
597,54.0,6371.2,56.56,33.44,247.93,4.7,1.461141456606508,56.7,0.8021999999999999,,,8588,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
597,54.0,6371.2,56.56,33.44,247.93,5.9,1.1826556189859605,55.9,0.6630428571428572,,,8589,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
598,52.0,6371.2,105.205,-15.205,303.189,8.1,2.2539279362059466,-35.2,1.8417857142857141,,,12113,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
599,18.0,6371.2,55.3,34.7,113.2,,,,,68.4,8.25,708,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,40.93,49.07,2.78,6.9,0.8901464348218073,67.85,0.33561428571428564,,,13824,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,40.93,49.07,2.78,4.56,0.9202628483608717,69.43,0.3233357142857143,,,13825,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,50.0,6371.2,75.3,14.7,269.5,0.2,0.6934281325701391,19.2,0.6548571428571428,,,11011,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,200.0,6371.2,75.3,14.7,269.5,8.0,0.5557915337124102,35.9,0.45021428571428573,,,11012,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,100.0,6371.2,75.3,14.7,269.5,-1.0,0.5478865689108798,13.8,0.5320714285714285,,,11014,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,100.0,6371.2,75.3,14.7,269.5,-6.0,0.6168846333304598,30.4,0.5320714285714285,,,11015,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,40.93,49.07,2.78,8.38,0.8007952130823672,69.35,0.2824071428571428,,,13836,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,19.0,6371.2,59.5,30.5,104.0,,,,,58.0,5.8,2322,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,100.0,6371.2,101.066,-11.066,283.842,,,,,35.1,1.1,790,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,100.0,6371.2,101.066,-11.066,283.842,,,,,40.0,0.9,791,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,100.0,6371.2,57.4,32.6,34.95,8.5,2.9289834734561953,50.0,1.8827142857142853,,,12056,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,300.0,6371.2,42.3,47.7,19.5,,,,,65.6,1.4,1049,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,300.0,6371.2,42.3,47.7,19.5,,,,,59.2,1.7,1050,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,41.02,48.98,2.55,0.36,1.3144910795792302,70.35,0.44202857142857144,,,13865,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,100.0,6371.2,49.5,40.5,50.0,,,42.5,1.8417857142857141,64.39,8.25,1834,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,41.02,48.98,2.55,0.85,0.9754197330462295,71.15,0.31515,,,13866,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,41.02,48.98,2.55,3.67,0.566786363462765,70.16,0.19236428571428568,,,13867,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,100.0,6371.2,30.5,59.5,24.8,,,,,87.3,6.7,3628,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,41.02,48.98,2.55,0.16,0.2865142843491787,69.95,0.09822857142857142,,,13868,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,41.02,48.98,2.55,4.66,0.6022077796659429,70.96,0.19645714285714283,,,13869,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,100.0,6371.2,106.55,-16.55,291.33,,,,,58.53,1.5,302,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,41.02,48.98,2.55,1.0,0.49788485152219103,66.76,0.19645714285714283,,,13870,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,41.02,48.98,2.55,-0.3,0.6506491803240868,66.26,0.26194285714285714,,,13871,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,41.02,48.98,2.55,4.55,0.6407388203045284,71.76,0.20054999999999998,,,13872,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,41.02,48.98,2.55,2.6,0.7716771098346416,66.56,0.3069642857142857,,,13873,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,41.02,48.98,2.55,6.17,1.3041464869123764,70.76,0.42974999999999997,,,13874,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,41.02,48.98,2.55,-0.08,0.8608077236430457,64.06,0.3765428571428571,,,13875,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,10.0,6371.2,76.2,13.8,270.6,-3.0,1.1969878669964846,22.6,1.1050714285714285,,,3892,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,41.02,48.98,2.55,2.21,0.49618495461114775,66.16,0.20054999999999998,,,13876,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,10.0,6371.2,75.2,14.8,270.8,-6.0,1.179978350730756,25.6,1.064142857142857,,,3893,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,41.02,48.98,2.55,1.3,0.6124148704722769,66.36,0.24557142857142855,,,13877,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,100.0,6371.2,56.1,33.9,247.2,,,,,53.04,7.84,92,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,50.0,6371.2,39.5,50.5,5.2,12.2,2.341161510176712,70.6,0.7776428571428571,,,5474,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,39.5,50.5,5.2,12.1,1.5979576449619728,72.1,0.4911428571428571,,,5475,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,39.5,50.5,5.2,-2.5,1.2966480691474553,71.6,0.40928571428571425,,,5476,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,100.0,6371.2,39.4,50.6,5.7,1.6,3.9325244025568735,74.3,1.064142857142857,,,5477,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,100.0,6371.2,71.0,19.0,256.0,,,,,49.2,5.2,104,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,100.0,6371.2,71.0,19.0,256.0,,,,,48.6,2.4,105,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,50.0,6371.2,41.08,48.92,2.65,5.68,0.7827569201818344,68.53,0.2865,,,13934,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,41.4,48.6,5.0,1.3,2.0002064089360365,68.64,0.7285285714285714,,,13427,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,200.0,6371.2,48.2,41.8,44.7,,,58.0,1.8417857142857141,69.2,8.25,1654,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,100.0,6371.2,48.2,41.8,43.4,,,55.0,1.8417857142857141,68.7,8.25,1655,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,100.0,6371.2,70.53,19.47,205.1,,3.624662669723901,25.4,3.274285714285714,45.4,4.5,3449,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,100.0,6371.2,40.98,49.02,2.3,1.71,1.5885799733832195,71.68,0.4993285714285714,,,13690,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,150.0,6371.2,70.8,19.2,260.44,-6.600000000000023,5.063931175554112,32.8,4.256571428571428,,,8827,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
600,100.0,6371.2,40.98,49.02,2.3,3.51,0.7053596770941271,69.98,0.2414785714285714,,,13693,"b'\xf0\xbf\xe2\x01\xce\x1bJ,\x8ax\xc9=\x11\x82\x17\xfd\xbbpzY\x90\xeef\xb2\xae\xbe)\xb0\xff\x18B\xfc'",arch_data
